group,medium,pathogen,dose,c_num,c_name,auc_luc_div_od,exp_n,DMSO_mean,auc_norm
LB_EHEC-FliC_10uM_C-17,LB,EHEC-FliC,10,17,L-Lysine,286541.10273411754,61,206463.06473617366,1.3878564822248989
LB_EHEC-FliC_10uM_C-17,LB,EHEC-FliC,10,17,L-Lysine,275353.05292890064,61,206463.06473617366,1.3336673718408532
LB_EHEC-FliC_10uM_C-16,LB,EHEC-FliC,10,16,Pimelic acid,213915.5640688561,61,206463.06473617366,1.0360960414019114
LB_EHEC-FliC_10uM_C-9,LB,EHEC-FliC,10,9,Netilmicin,225168.25609323403,63,190057.89500505888,1.1847350834188741
LB_EHEC-FliC_10uM_C-8,LB,EHEC-FliC,10,8,2-Methylbenzoic acid,198049.22686315238,61,206463.06473617366,0.9592477333232808
LB_EHEC-FliC_10uM_C-16,LB,EHEC-FliC,10,16,Pimelic acid,216096.0839042289,61,206463.06473617366,1.0466573485207376
LB_EHEC-FliC_10uM_C-16,LB,EHEC-FliC,10,16,Pimelic acid,212319.23438407347,61,206463.06473617366,1.028364248372381
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,205671.2166900184,61,206463.06473617366,0.9961646987698883
LB_EHEC-FliC_10uM_C-15,LB,EHEC-FliC,10,15,Uracil,207249.72754786257,61,206463.06473617366,1.0038101866437668
LB_EHEC-FliC_10uM_C-15,LB,EHEC-FliC,10,15,Uracil,206682.34172590717,61,206463.06473617366,1.0010620640065269
LB_EHEC-FliC_10uM_C-15,LB,EHEC-FliC,10,15,Uracil,202663.74058354835,61,206463.06473617366,0.98159804438881
LB_EHEC-FliC_10uM_C-15,LB,EHEC-FliC,10,15,Uracil,208261.6789744228,61,206463.06473617366,1.0087115544881962
LB_EHEC-FliC_10uM_C-14,LB,EHEC-FliC,10,14,Isoleucine,218470.1495127041,61,206463.06473617366,1.0581560909786627
LB_EHEC-FliC_10uM_C-44,LB,EHEC-FliC,10,44,4-Dodecylbenzenesulfonic acid,198992.86170141626,66,198887.6915708579,1.0005287915492795
LB_EHEC-FliC_10uM_C-14,LB,EHEC-FliC,10,14,Isoleucine,218781.64377224332,61,206463.06473617366,1.059664807610072
LB_EHEC-FliC_10uM_C-14,LB,EHEC-FliC,10,14,Isoleucine,219016.8547862296,61,206463.06473617366,1.0608040477656266
LB_EHEC-FliC_10uM_C-46,LB,EHEC-FliC,10,46,Prolylleucine,206379.75531850618,70,210645.63318267275,0.9797485578043426
LB_EHEC-FliC_10uM_C-13,LB,EHEC-FliC,10,13,DL-Homoserine,207642.32778143865,61,206463.06473617366,1.005711738546417
LB_EHEC-FliC_10uM_C-13,LB,EHEC-FliC,10,13,DL-Homoserine,209501.89234341824,61,206463.06473617366,1.0147185047898408
LB_EHEC-FliC_10uM_C-13,LB,EHEC-FliC,10,13,DL-Homoserine,204497.5321605514,61,206463.06473617366,0.9904799796606047
LB_EHEC-FliC_10uM_C-13,LB,EHEC-FliC,10,13,DL-Homoserine,204331.4242501827,61,206463.06473617366,0.9896754390974731
LB_EHEC-FliC_10uM_C-12,LB,EHEC-FliC,10,12,UDP-N-acetylglucosamine,207634.12805955295,61,206463.06473617366,1.005672023346528
LB_EHEC-FliC_10uM_C-12,LB,EHEC-FliC,10,12,UDP-N-acetylglucosamine,205883.89697959312,61,206463.06473617366,0.9971948117823368
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,207962.01786219163,61,206463.06473617366,1.0072601514848836
LB_EHEC-FliC_10uM_C-12,LB,EHEC-FliC,10,12,UDP-N-acetylglucosamine,203168.5093739189,61,206463.06473617366,0.9840428826024419
LB_EHEC-FliC_10uM_C-12,LB,EHEC-FliC,10,12,UDP-N-acetylglucosamine,204580.34237577682,61,206463.06473617366,0.9908810693922293
LB_EHEC-FliC_10uM_C-11,LB,EHEC-FliC,10,11,Deoxycholic acid,212419.88435263807,61,206463.06473617366,1.0288517446162888
LB_EHEC-FliC_10uM_C-11,LB,EHEC-FliC,10,11,Deoxycholic acid,209175.06693115062,61,206463.06473617366,1.0131355320063782
LB_EHEC-FliC_10uM_C-11,LB,EHEC-FliC,10,11,Deoxycholic acid,209525.69427804401,61,206463.06473617366,1.0148337890158896
LB_EHEC-FliC_10uM_C-30,LB,EHEC-FliC,10,30,DMSO,210508.50313799756,61,206463.06473617366,1.0195940053829642
LB_EHEC-FliC_10uM_C-46,LB,EHEC-FliC,10,46,Prolylleucine,209678.45310374626,66,198887.6915708579,1.0542555522046668
LB_EHEC-FliC_10uM_C-11,LB,EHEC-FliC,10,11,Deoxycholic acid,211730.6274746656,61,206463.06473617366,1.0255133417941995
LB_EHEC-FliC_10uM_C-10,LB,EHEC-FliC,10,10,Hexanoic acid,343785.71760858386,61,206463.06473617366,1.6651197057831448
LB_EHEC-FliC_10uM_C-10,LB,EHEC-FliC,10,10,Hexanoic acid,343675.4967064524,61,206463.06473617366,1.6645858529011666
LB_EHEC-FliC_10uM_C-10,LB,EHEC-FliC,10,10,Hexanoic acid,337339.31212964864,61,206463.06473617366,1.6338966611810863
LB_EHEC-FliC_10uM_C-1,LB,EHEC-FliC,10,1,L-Tyrosine methyl ester,265422.0161798958,61,206463.06473617366,1.2855665807298855
LB_EHEC-FliC_10uM_C-11,LB,EHEC-FliC,10,11,Deoxycholic acid,181899.71612547626,63,190057.89500505888,0.9570752960335299
LB_EHEC-FliC_10uM_C-1,LB,EHEC-FliC,10,1,L-Tyrosine methyl ester,263583.33471769944,61,206463.06473617366,1.2766609613904367
LB_EHEC-FliC_10uM_C-1,LB,EHEC-FliC,10,1,L-Tyrosine methyl ester,297685.09747768723,61,206463.06473617366,1.441832212740233
LB_EHEC-FliC_10uM_C-9,LB,EHEC-FliC,10,9,Netilmicin,28872.916306931787,60,203403.24369696341,0.14194914388851915
LB_EHEC-FliC_10uM_C-9,LB,EHEC-FliC,10,9,Netilmicin,16393.439758535762,60,203403.24369696341,0.08059576366913414
LB_EHEC-FliC_10uM_C-25,LB,EHEC-FliC,10,25,N-Acetyl-L-methionine,214984.92946896586,70,210645.63318267275,1.020599982163077
LB_EHEC-FliC_10uM_C-3,LB,EHEC-FliC,10,3,Cystathionine,223626.90441762845,61,206463.06473617366,1.0831327370994293
LB_EHEC-FliC_10uM_C-17,LB,EHEC-FliC,10,17,L-Lysine,242981.56339730212,61,206463.06473617366,1.1768766665737196
LB_EHEC-FliC_10uM_C-9,LB,EHEC-FliC,10,9,Netilmicin,17404.78710891465,60,203403.24369696341,0.08556789357226206
LB_EHEC-FliC_10uM_C-9,LB,EHEC-FliC,10,9,Netilmicin,42883.88075069549,60,203403.24369696341,0.21083184304860572
LB_EHEC-FliC_10uM_C-8,LB,EHEC-FliC,10,8,2-Methylbenzoic acid,204286.16060370862,60,203403.24369696341,1.004340721862138
LB_EHEC-FliC_10uM_C-8,LB,EHEC-FliC,10,8,2-Methylbenzoic acid,204162.55749293166,60,203403.24369696341,1.0037330466425576
LB_EHEC-FliC_10uM_C-8,LB,EHEC-FliC,10,8,2-Methylbenzoic acid,201826.8924761821,60,203403.24369696341,0.9922501175884402
LB_EHEC-FliC_10uM_C-8,LB,EHEC-FliC,10,8,2-Methylbenzoic acid,190688.379892437,60,203403.24369696341,0.937489375422796
LB_EHEC-FliC_10uM_C-7,LB,EHEC-FliC,10,7,DL-Arginine,224802.79498270544,60,203403.24369696341,1.1052075222439606
LB_EHEC-FliC_10uM_C-7,LB,EHEC-FliC,10,7,DL-Arginine,230208.17961124604,60,203403.24369696341,1.131782244113164
LB_EHEC-FliC_10uM_C-7,LB,EHEC-FliC,10,7,DL-Arginine,227568.37077863162,60,203403.24369696341,1.1188040399083812
LB_EHEC-FliC_10uM_C-7,LB,EHEC-FliC,10,7,DL-Arginine,222742.66127120535,60,203403.24369696341,1.095079199440174
LB_EHEC-FliC_10uM_C-1,LB,EHEC-FliC,10,1,L-Tyrosine methyl ester,198220.76699948398,67,197589.58204519405,1.0031944242594002
LB_EHEC-FliC_10uM_C-5,LB,EHEC-FliC,10,5,2-sec-Butyl-3-methoxypyrazin,196185.6610523185,60,203403.24369696341,0.9645158921093809
LB_EHEC-FliC_10uM_C-5,LB,EHEC-FliC,10,5,2-sec-Butyl-3-methoxypyrazin,201112.46633192763,60,203403.24369696341,0.9887377540131629
LB_EHEC-FliC_10uM_C-30,LB,EHEC-FliC,10,30,DMSO,203998.2306728697,70,210645.63318267275,0.9684427234053392
LB_EHEC-FliC_10uM_C-10,LB,EHEC-FliC,10,10,Hexanoic acid,328065.88633328385,70,210645.63318267275,1.5574302746109328
LB_EHEC-FliC_10uM_C-5,LB,EHEC-FliC,10,5,2-sec-Butyl-3-methoxypyrazin,195301.81271221815,60,203403.24369696341,0.9601705910019064
LB_EHEC-FliC_10uM_C-5,LB,EHEC-FliC,10,5,2-sec-Butyl-3-methoxypyrazin,189720.09439611036,60,203403.24369696341,0.9327289523404129
LB_EHEC-FliC_10uM_C-4,LB,EHEC-FliC,10,4,Pyridoxine,215233.00901345166,60,203403.24369696341,1.0581591773143628
LB_EHEC-FliC_10uM_C-4,LB,EHEC-FliC,10,4,Pyridoxine,211124.02779323587,60,203403.24369696341,1.0379580185445574
LB_EHEC-FliC_10uM_C-4,LB,EHEC-FliC,10,4,Pyridoxine,206435.23282326924,60,203403.24369696341,1.014906296827906
LB_EHEC-FliC_10uM_C-18,LB,EHEC-FliC,10,18,Silibinin,222947.9414508069,63,190057.89500505888,1.1730527766019536
LB_EHEC-FliC_10uM_C-4,LB,EHEC-FliC,10,4,Pyridoxine,196786.57221375284,60,203403.24369696341,0.9674701771567208
LB_EHEC-FliC_10uM_C-15,LB,EHEC-FliC,10,15,Uracil,190612.64007104465,63,190057.89500505888,1.0029188214779028
LB_EHEC-FliC_10uM_C-30,LB,EHEC-FliC,10,30,DMSO,196927.88238725188,60,203403.24369696341,0.9681649063603001
LB_EHEC-FliC_10uM_C-30,LB,EHEC-FliC,10,30,DMSO,195125.44187856754,60,203403.24369696341,0.9593034915867497
LB_EHEC-FliC_10uM_C-30,LB,EHEC-FliC,10,30,DMSO,206110.93312272974,61,206463.06473617366,0.9982944571035314
LB_EHEC-FliC_10uM_C-3,LB,EHEC-FliC,10,3,Cystathionine,205952.4456684105,60,203403.24369696341,1.0125327498476129
LB_EHEC-FliC_10uM_C-3,LB,EHEC-FliC,10,3,Cystathionine,207598.451417317,60,203403.24369696341,1.020625077772131
LB_EHEC-FliC_10uM_C-45,LB,EHEC-FliC,10,45,Kanosamine,202636.55261969345,70,210645.63318267275,0.96197841634802
LB_EHEC-FliC_10uM_C-3,LB,EHEC-FliC,10,3,Cystathionine,206138.488902481,60,203403.24369696341,1.0134474020954782
LB_EHEC-FliC_10uM_C-3,LB,EHEC-FliC,10,3,Cystathionine,201936.75098416614,60,203403.24369696341,0.9927902196339499
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,225575.69237832032,60,203403.24369696341,1.1090073505139875
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,224850.64871758845,60,203403.24369696341,1.1054427875918147
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,223766.355009245,60,203403.24369696341,1.1001120284129744
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,226386.57083731133,60,203403.24369696341,1.1129939066979149
LB_EHEC-FliC_10uM_C-6,LB,EHEC-FliC,10,6,4-Methylbenzoic acid,243532.8812146091,68,177110.22981399036,1.375035657005126
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,202910.85439857945,60,203403.24369696341,0.9975792455939516
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,203107.78406612878,60,203403.24369696341,0.9985474192767799
LB_EHEC-FliC_10uM_C-18,LB,EHEC-FliC,10,18,Silibinin,227386.41338016978,61,206463.06473617366,1.1013418485806783
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,203950.8726286906,60,203403.24369696341,1.002692331359981
LB_EHEC-FliC_10uM_C-10,LB,EHEC-FliC,10,10,Hexanoic acid,334177.2322145049,70,210645.63318267275,1.586442724519739
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,201321.02488680847,60,203403.24369696341,0.9897630992883423
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,225403.3744520755,60,203403.24369696341,1.1081601765795268
LB_EHEC-FliC_10uM_C-17,LB,EHEC-FliC,10,17,L-Lysine,281897.4547497251,61,206463.06473617366,1.3653650598955527
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,227131.4239998896,60,203403.24369696341,1.1166558599147867
LB_EHEC-FliC_10uM_C-22,LB,EHEC-FliC,10,22,Glucosamine,192314.8931922556,63,190057.89500505888,1.0118753192922434
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,220582.58254055172,60,203403.24369696341,1.084459512696772
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,217954.16121133076,60,203403.24369696341,1.0715372933582406
LB_EHEC-FliC_10uM_C-24,LB,EHEC-FliC,10,24,Erythromycin,203888.2129261267,60,203403.24369696341,1.00238427480481
LB_EHEC-FliC_10uM_C-24,LB,EHEC-FliC,10,24,Erythromycin,208970.39289135803,60,203403.24369696341,1.0273700118700602
LB_EHEC-FliC_10uM_C-24,LB,EHEC-FliC,10,24,Erythromycin,202708.97722861302,60,203403.24369696341,0.9965867482950039
LB_EHEC-FliC_10uM_C-24,LB,EHEC-FliC,10,24,Erythromycin,209973.9550943573,60,203403.24369696341,1.0323038673227019
